race_id,numeric_race_id,date,course,race_number,race_name,target_surface,target_distance,turn,weather,track_condition,frame_number,horse_number,horse_name,horse_url,horse_id,sex,age,weight_carried,jockey,odds,popularity,numeric_race_id_race,date_race,race_name_race,turn_race,weather_race,track_condition_race,history_count,history_confidence,layoff_days,layoff_penalty,last_finish,last3_avg_finish,avg_finish,corner4_count,last3_avg_corner4,avg_corner4,front_rate,running_style,style_confidence,style_source,same_distance_count,same_distance_avg_finish,same_surface_count,same_surface_avg_finish,distance_score,history_score,corner4_restored_flag,used_history_date_col,grade_points_last3_raw,grade_points_last3,stayer_grade_points_last3_raw,stayer_grade_points_last3,grade_distance_style_points_last3_raw,grade_distance_style_points_last3,style_distance_fit_weight,grade_sample_confidence,gate,field_size,gate_risk_score,inside_traffic_risk,style_disadvantage_score,nige_count,senkou_count,sashi_count,oikomi_count,pace_pressure,pace_pressure_rate,pace_collapse_risk_v2,win5_leg,race_label
2026-07-25-03-12,202601010112,2026-07-25,札幌,12,桑園特別,ダ,1700,右,unknown,良,0,3,ジュンラトゥール,https://db.netkeiba.com/horse/2021104039/,2021104039,牡,5,58.0,浜中,,,202601010112,2026-07-25,桑園特別,右,unknown,良,32,1.0,6.0,0.0,9.0,5.666666666666667,5.03125,32,6.0,6.25,0.34375,先行,1.0,corner4_last3,30,4.9,32,5.03125,0.681687,0.74912,1,history_date,0.03348,0.032926,0.0,0.0,0.031806,0.031306,0.95,1.0,0,14,0.48888888888888893,0.2,0.0,1,4,6,3,4.4,0.31428571428571433,0.26,9,2026-07-25-03-12
2026-07-25-03-12,202601010112,2026-07-25,札幌,12,桑園特別,ダ,1700,右,unknown,良,0,4,ショウナンヤッホー,https://db.netkeiba.com/horse/2022104605/,2022104605,牡,4,58.0,津村,,,202601010112,2026-07-25,桑園特別,右,unknown,良,13,1.0,28.0,0.0,6.0,10.333333333333334,6.076923076923077,13,6.666666666666667,6.230769230769231,0.23076923076923078,差し,1.0,corner4_last3,7,7.0,12,6.25,0.6275,0.664288,1,history_date,0.0,0.0,0.0,0.0,0.0,0.0,0.85,1.0,0,14,0.39111111111111113,0.8,0.2,1,4,6,3,4.4,0.31428571428571433,0.26,9,2026-07-25-03-12
2026-07-25-03-12,202601010112,2026-07-25,札幌,12,桑園特別,ダ,1700,右,unknown,良,0,5,セボンサデッセ,https://db.netkeiba.com/horse/2022104903/,2022104903,牡,4,58.0,武豊,,,202601010112,2026-07-25,桑園特別,右,unknown,良,10,1.0,21.0,0.0,2.0,1.6666666666666667,2.3,10,4.333333333333333,3.1,0.9,先行,1.0,corner4_last3,7,2.2857142857142856,10,2.3,0.761286,0.962926,1,history_date,0.217845,0.19575,0.0,0.0,0.206953,0.186942,0.95,1.0,0,14,0.5288888888888889,0.2,0.0,1,4,6,3,4.4,0.31428571428571433,0.26,9,2026-07-25-03-12
2026-07-25-03-12,202601010112,2026-07-25,札幌,12,桑園特別,ダ,1700,右,unknown,良,0,6,ハイクオリティ,https://db.netkeiba.com/horse/2022106924/,2022106924,牡,4,58.0,ゴンサルベ,,,202601010112,2026-07-25,桑園特別,右,unknown,良,17,1.0,28.0,0.0,2.0,1.6666666666666667,4.529411764705882,17,1.3333333333333333,4.588235294117647,0.5882352941176471,逃げ,1.0,corner4_last3,14,3.9285714285714284,15,4.133333333333334,0.710095,0.953017,1,history_date,0.19926,0.180663,0.0,0.0,0.189297,0.172459,0.95,1.0,0,14,0.4088888888888889,0.2,0.0,1,4,6,3,4.4,0.31428571428571433,0.26,9,2026-07-25-03-12
2026-07-25-03-12,202601010112,2026-07-25,札幌,12,桑園特別,ダ,1700,右,unknown,良,0,7,ヒルノピレネー,https://db.netkeiba.com/horse/2020100673/,2020100673,牡,6,58.0,亀田,,,202601010112,2026-07-25,桑園特別,右,unknown,良,25,1.0,104.0,0.045,12.0,9.0,6.64,25,13.0,7.2,0.28,追込,1.0,corner4_last3,7,5.285714285714286,17,6.235294117647059,0.661933,0.568267,1,history_date,0.01512,0.015006,0.0,0.0,0.00635,0.00633,0.7,1.0,0,14,0.68,0.8,0.35,1,4,6,3,4.4,0.31428571428571433,0.26,9,2026-07-25-03-12
2026-07-25-03-12,202601010112,2026-07-25,札幌,12,桑園特別,ダ,1700,右,unknown,良,0,8,フェスタリア,https://db.netkeiba.com/horse/2022100028/,2022100028,牡,4,58.0,今村,,,202601010112,2026-07-25,桑園特別,右,unknown,良,13,1.0,41.0,0.0,9.0,6.333333333333333,5.615384615384615,13,6.333333333333333,8.923076923076923,0.23076923076923078,先行,1.0,corner4_last3,4,5.5,13,5.615384615384615,0.627846,0.729117,1,history_date,0.063,0.061057,0.0,0.0,0.05985,0.058094,0.95,1.0,0,14,0.4844444444444444,0.2,0.0,1,4,6,3,4.4,0.31428571428571433,0.26,9,2026-07-25-03-12
2026-07-25-03-12,202601010112,2026-07-25,札幌,12,桑園特別,ダ,1700,右,unknown,良,0,9,フォーワンセルフ,https://db.netkeiba.com/horse/2019102163/,2019102163,牡,7,58.0,荻野琢,,,202601010112,2026-07-25,桑園特別,右,unknown,良,47,1.0,6.0,0.0,10.0,10.0,7.638297872340425,47,11.0,9.23404255319149,0.1702127659574468,追込,1.0,corner4_last3,36,7.138888888888889,45,7.644444444444445,0.610778,0.610496,1,history_date,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.0,0,14,0.5733333333333333,0.8,0.35,1,4,6,3,4.4,0.31428571428571433,0.26,9,2026-07-25-03-12
2026-07-25-03-12,202601010112,2026-07-25,札幌,12,桑園特別,ダ,1700,右,unknown,良,0,10,ベラジオワールド,https://db.netkeiba.com/horse/2022110130/,2022110130,牡,4,57.0,横山和,,,202601010112,2026-07-25,桑園特別,右,unknown,良,12,1.0,48.0,0.0,3.0,3.0,2.8333333333333335,12,6.666666666666667,6.25,0.25,差し,1.0,corner4_last3,4,2.75,5,2.6,0.713,0.911852,1,history_date,0.134865,0.126166,0.0,0.0,0.09997,0.095136,0.85,1.0,0,14,0.5866666666666667,0.8,0.2,1,4,6,3,4.4,0.31428571428571433,0.26,9,2026-07-25-03-12
2026-07-25-03-12,202601010112,2026-07-25,札幌,12,桑園特別,ダ,1700,右,unknown,良,0,11,マッスルバック,https://db.netkeiba.com/horse/2021103809/,2021103809,牡,5,58.0,黛,,,202601010112,2026-07-25,桑園特別,右,unknown,良,22,1.0,21.0,0.0,8.0,8.666666666666666,5.636363636363637,22,11.0,6.954545454545454,0.45454545454545453,追込,1.0,corner4_last3,20,5.5,19,5.7894736842105265,0.662105,0.681987,1,history_date,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.0,0,14,0.6088888888888888,0.8,0.35,1,4,6,3,4.4,0.31428571428571433,0.26,9,2026-07-25-03-12
2026-07-25-03-12,202601010112,2026-07-25,札幌,12,桑園特別,ダ,1700,右,unknown,良,0,12,メイショウタイピン,https://db.netkeiba.com/horse/2022102828/,2022102828,牡,4,58.0,池添,,,202601010112,2026-07-25,桑園特別,右,unknown,良,20,1.0,6.0,0.0,7.0,5.333333333333333,5.35,20,7.0,6.3,0.35,差し,1.0,corner4_last3,17,5.235294117647059,20,5.35,0.671794,0.784185,1,history_date,0.03348,0.032926,0.0,0.0,0.028458,0.028057,0.85,1.0,0,14,0.5377777777777778,0.8,0.2,1,4,6,3,4.4,0.31428571428571433,0.26,9,2026-07-25-03-12
2026-07-25-03-12,202601010112,2026-07-25,札幌,12,桑園特別,ダ,1700,右,unknown,良,0,13,ライフゲート,https://db.netkeiba.com/horse/2022103778/,2022103778,セ,4,58.0,丹内,,,202601010112,2026-07-25,桑園特別,右,unknown,良,21,1.0,21.0,0.0,9.0,8.0,4.619047619047619,21,6.333333333333333,3.761904761904762,0.6666666666666666,先行,1.0,corner4_last3,21,4.619047619047619,21,4.619047619047619,0.691429,0.690026,1,history_date,0.071145,0.068673,0.0,0.0,0.067588,0.065354,0.95,1.0,0,14,0.43999999999999995,0.2,0.0,1,4,6,3,4.4,0.31428571428571433,0.26,9,2026-07-25-03-12
2026-07-25-03-12,202601010112,2026-07-25,札幌,12,桑園特別,ダ,1700,右,unknown,良,0,14,リメンバーヒム,https://db.netkeiba.com/horse/2022100321/,2022100321,牡,4,58.0,石橋脩,,,202601010112,2026-07-25,桑園特別,右,unknown,良,16,1.0,90.0,0.045,8.0,7.333333333333333,5.1875,16,7.333333333333333,6.5625,0.375,差し,1.0,corner4_last3,0,,16,5.1875,0.218125,0.673796,1,history_date,0.01512,0.015006,0.0,0.0,0.010282,0.010229,0.85,1.0,0,14,0.49777777777777776,0.8,0.2,1,4,6,3,4.4,0.31428571428571433,0.26,9,2026-07-25-03-12
